prod,title,author,date,stars,comments
Amazon,befuddled,francine S.,10-Apr-15,2,I don't even understand why I would need a music app on my kindle it should just register my prime account on the music tab. no matter though because the app won't even install onto my tablet. SMH
Amazon,Huh?,mw,8-Dec-15,1,"What the hell is this?  A specific recording?  Any of them?  The Music app on Android???  I've never played any music via Amazon, sooooo......"
Amazon,Do not like!!!,isomoody,23-May-15,1,Doesnt stream.  Can only use it at home and does not work all the time at home either
Amazon,Great Music,Shaynna May,21-Nov-15,5,"Pandora and Iheart have nothing on Amazon Prime Music.  Music is new,  you can create your kwn playlists and cloud library.  Stations are amazing."
Amazon,I love Amazon music there is such a giant selection of ...,marie larose,20-May-16,5,I love Amazon music there is such a giant selection of all kind of music that will please any music lover
Amazon,I love that since I have a subscription I do not ...,Amazon Customer,3-Feb-16,5,I love that since I have a subscription I do not have to pay for most songs that are on prime I just add them to my song list. :)
Amazon,Nice App,C2morrow,2-Jan-14,5,This is a nice and easy way to listen to your music. The interface is simple to use and is a must use for your daily music needs.
Amazon,i love this!,Courtney Awokoya,28-Apr-16,5,"loved receiving my music instantly . I can download it to my comp, listen to it from my phone or stream online"
Amazon,Eh!,Y. Garcia-Key,2-Jan-15,3,"I would love to give it more but I have to honest it's not consistent. It takes time to upload or start up, and there is no ""smooth"" transition between songs. I like the ease of buying the music but it slow."
Amazon,Love amazon prime music,Jaime Escamilla,8-May-16,5,"Love amazon prime music, as there are no commercials. Unlike those other music apps, this is my go to music app."
Amazon,I have enjoyed using this app,Anna Zadow`,26-Jun-15,5,"I have enjoyed using this app.  I have the sirius app also.  In the gym, sirius does not always work.  Amazon music seems to come in at all times with little service interruption."
Amazon,Five Stars,Aleks,10-Aug-15,5,"good selection, easy to use format, unlimited skips with prime."
Amazon,so far so good,Thrysca,28-Jan-16,5,It works great but when I installed my virus protection warned me saying some type of infection push ads I think it was please fix
Amazon,I love Amazon music!!!,Turd Fergusson,28-Sep-15,5,"Love it! Easy to use and lots of great free music. I love Amazon prime and would have it if it didn't come with Amazon music, so this really sweetens the pot."
Amazon,Five Stars,Amanda L Wilson,21-Nov-16,5,"Love streaming my amazon prime music, no longer need my Sirius"
Amazon,Easy to use and great for offline or radio style ...,Amazon Customer,29-Mar-16,5,Easy to use and great for offline or radio style music just need more recently released songs but over all fantastic
Amazon,Wasn't my idea,John R.,12-Nov-16,3,"I still don't know why I have this, but it hasn't hurt anything."
Amazon,A great site,Cathy K.,17-Oct-17,4,Easy to use and find it he music you like
Amazon,"Great service, thank you Amazon",Lamar,1-May-17,5,"Splendid, superior to Pandora and spotify"
Amazon,Nice!!,Bob,22-Dec-16,4,I like it.. just wish the album's wouldn't disappear...
Amazon,Five Stars,KK,17-Jan-17,5,Recommendations for the music selection are on point...
Amazon,I enjoy playing all my favorites,Deirdre,18-Jan-17,5,I use it in the car!  I enjoy playing all my favorites!
Amazon,Four Stars,Amazon Customer,31-Jan-17,4,a decent music service with a varied selection of music
Amazon,Five Stars,casegovia,16-Jan-17,5,"Pay the money for Music Unlimited, you won't regret it!"
Amazon,it's great to have a song pop in to your head ...,KSB615,4-Feb-16,4,"It's fabulous! A space taker for sure but other than that, it's great to have a song pop in to your head and voila there it is!!"
Amazon,Amazon Music,Daniel W. Davids,22-Oct-15,4,It is pretty nice. The down side is you have to have coverage or the music won't play.It is not downloaded to your phone but rather streamed through it.
Amazon,Four Stars,Daniel Gonzalez,20-Jul-17,4,Very good mix
Amazon,Amazon MP3,Hank,12-Mar-13,5,"This is something I really enjoy.  I don't listen all the time, but there are many occasions when I just want to listen to my own favorites.  I like it that I can listen to my music with my smart phone.  I can see the day coming when I don't care to even have a cd.  I like the convenience and the simplicity of pulling my music from the cloud."
Amazon,It is OK,The Spud Man,15-Jun-14,3,"The music selection has a fair number that I like, but the biggest drawback for me is the app for my Android tablet.  It has no shuffle play within a disc and no shuffle play across discs.  I was hoping for a mini radio station with only my chosen artists."
Amazon,LOVIN IT,LUCIOUS G. BUGGS IV,29-Jun-15,4,LOVIN IT
Amazon,Love listening to all the great music Amazon has,Amazon Customer,24-Nov-15,5,Love listening to all the great music Amazon has!  So convenient when you are on the go all the time just to use the app for the hits you love!!
Amazon,Pandora what?,Jesse Watson,30-Jul-15,5,This thing is awesome!!! So much better than Pandora and free!!!!
Amazon,Great,Davis,31-May-16,5,I think it's better then all other servicesSimple to work with for selecting songs and stations
Amazon,Five Stars,frankie,30-Jun-16,5,Love the ability to try out music I wouldn't otherwise pay for. Expanding many taste in music.
Amazon,first couple days I liked it after that I don't know what happened to ...,Just Me,11-Dec-14,2,first couple days I liked it after that I don't know what happened to my music I don't know what happened it disappeared off my phone but I don't need I didn't like when I played music that it would cut out their songs
Amazon,Five Stars,Amazon Customer,20-Oct-16,5,"Met and exceeded expectations, delivery was quick and free for Prime"
Amazon,Three Stars,EliRex,1-Feb-17,3,"Im still testing this app, so far its keeping me busy."
Amazon,Five Stars,Amazon Customer,10-Sep-17,5,"great music, love the selections for any mood your in."
Amazon,Five Stars,Amazon Customer,12-Jan-17,5,Easy to use.  Wide variety of music.  I love this app!
Amazon,I see if you want good music you have to pay,MargaretDegnan,30-Apr-16,1,It doesn't have enough music&a lot are not the original artist.I see if you want good music you have to pay!
Amazon,Five Stars,John s Morgado,7-Dec-16,5,"great app, keep it up Amazon, can wait to see whats next."
Amazon,"Great deal, wish it hadn't taken me so long ...",Amazon Customer,22-Oct-15,5,"Great deal, wish it hadn't taken me so long to actually try it.  I have the greatest playlist ever (in my mind) and I didn't pay anything extra for it."
Amazon,Five Stars,Victor Bernales,11-May-17,5,Like it !!!!
Amazon,Failure!,Amazon admirer,5-Dec-16,1,Can't install on my phone and can't get music I paid for.
Amazon,Bluetooth connectivity doesn't work,Ken,7-Nov-15,2,"When trying to play anything from my library over Bluetooth in my truck, songs just stop playing. No problem steaming music with other apps though."
Amazon,What a deal!,Amazon Customer,19-Apr-16,5,Love that I can access even more music now and all for such a good deal (especially with the student discount)
Amazon,Great app,Justin G. Vason,26-Nov-16,5,This application works great and downloads your music fast.
Amazon,Better than expected,PyroSwardsman,27-Sep-16,4,Pretty solid. I love the follow along lyrics feature on some of the songs
Amazon,Music On The Go,CEW,23-Jun-14,5,I added it to my Samsung phone and now can listen anywhere.... just wish I could figure out how to get something like this on my Kindle. I know there is a way but can't figure it out yet. Managing the music on Amazon Prime on my home computer is a snap.
Amazon,Five Stars,john speidel,25-Nov-16,5,Great service. Saves all my purchases got future downloads.
Amazon,I would like it better if I could figure out how to ...,Amazon Customer,5-Jul-15,4,I would like it better if I could figure out how to set parental controls.  My kids listen and we are constantly having to skip past explicit songs.  Need a way to block them.
Amazon,Good selection of music,CMB,20-Nov-16,4,"Difficult to use on kindle.  Good selection of music, though"
Amazon,Five Stars,Amazon Customer,25-Sep-16,5,"Great connection,  use friendly. Favorite time to use isv as the the gym!"
Amazon,swell,john,30-Apr-16,5,"I didn't know it cost $99.00 I assumed it was free, until it got shut down. The music stations were awesome"
Amazon,Prime makes it perfect!,Eric,11-Jan-17,5,All I need...too much music...Prime makes it perfect!
Amazon,Five Stars,Amazon Customer,16-Jun-17,5,Easy of use. Great sound.
Amazon,Four Stars,RamÃ_n Salazar,27-Jan-16,4,Good option
Amazon,Easy to download the music.,Jane Olsson,1-May-16,4,"I absolutely love the ease in which I can either choose my own music and makes playlists, or go to the different genres and choose from there.  It makes it so easy to exercise or walk with, and yet I can relax and read to the music also.  The different groups, such as amazon music for walking, update constantly, and I do not have to go to the web site to do it.  Makes listening to the music fantastic. My only problem with this is that I can access movies while travelling outside of the US, but not the music,  You have to download it.  Hurry up and get the musical access also!"
Amazon,honestly stopped using.Pandora,Jose Esquerette,8-May-15,5,Love amazon music. Wish all my favorites where there but my Lord tbe selection is awesome. Especially love the preset playlists tbey know bow to place the right groups and songs together.
Amazon,"VERY basic, No user controls, Poor documentation.",A. Tubesing,25-Mar-11,3,"*** It should be noted that I wrote this review before Amazon converted this app to the ""cloud player"" so even though this app has the same name as the current one, there may be significant changes in how it works now. ***You can search, listen to samples, and buy songs with this app. However, there are no user controllable settings and it gives VERY little information about the song or the album while shopping. You also must sync this to your amazon shopping account and enable one-click purchases to make it work.This is a very basic app, which is a good thing to some degree... that's what keeps it simple. I'm glad it's not trying to be everything under one roof. I don't want it to be a music player and do all sorts of other annoying stuff like iTunes does. However, it is so limited that it's hard to feel like it's easy to use because the limitations require other work-arounds.~~~Shopping Experience:~~~When shopping for songs or albums, there's no description, reviews, or anything else other than the artist, title, and a date (which is not explained--is that the release date or what?).Being able to listen to song samples so easily is a very nice feature. It's quite easy to search for a song, quickly find it, and listen to a sample before buying. It's great if you're not sure what song you're looking for.There are some strange things about it though. For example, several songs and albums I searched for have two versions of the same song for two different prices. Songs from the same name, artist, and album sometimes show up as two separate listings for $.99 and $.89 with no explanation of the difference. Are they different bit rates or something? Different formats? With no explanation available and no extra detail about the song... who knows what you're getting.There seems to be no way to put songs in a cart and buy them all in a single purchase. You must activate one-click on your amazon account to use this app. I just started using it so I haven't seen the credit card bill yet, but the way this works makes it seem as though there's going to be a separate $.99 charge on the card for every individual song you buy. This seems a little tedious. I would love to buy several songs at once in a single transaction.It would also be nice to buy up a credit balance for the phone like a gift card so I could just purchase songs as I discover them and have the cost deducted from my  balance without paying for each separately. I don't want to have to share that with my other amazon web shopping however, so I'm not sure if a traditional Amazon gift card would work. It's all pretty poorly explained. If I were going to use this app a lot I would be tempted to create a new amazon account specifically for this app so I wouldn't have to commingle settings with my web shopping.Also, there seems to be no way to retrieve previously-purchased songs later on if they get lost or deleted. It would be really nice if it would put the song in a queue to download next time you sign in from your computer so you can easily use it there too. Currently I copy them from my phone to the computer... so why not just buy them on the computer and copy them to the phone? That's not any harder or easier so it contributes to my point that while the app is easy in itself, it requires a bunch of extra work to get the full value out of your music purchase thereby negating the so-called convenience of the apps simplicity.~~~App Experience:~~~Because there are no user controls, you can't specify what folder the songs get put into or where it is located. Neither of the music players on my phone are able to find the amazon mp3 folder on their own (even after refreshing the media list) and therefore are unable to show and play the new music. So I had to install a file manager app, and each time I buy a song I have to copy the it to my normal music folder.Finally, the documentation for this app sucks. Actually working the app itself is pretty easy and self-explanatory (mostly because it has no features other than searching for songs and pressing the buy button), but it requires a whole bunch of coordination with your amazon account and its settings and the implications of all the little things you do are not at all evident. Everything is very poorly explained, if at all. You have to fumble through all the steps until you figure things out on your own. Then for the few topics they offer help with, it's takes you to a web page for an explanation... but comically, it's not a mobile-friendly web page so you have to zoom in and scroll left and right to read the lines. Seriously? These are web pages written specifically relating to a mobile phone app, ostensibly to be read primarily on a mobile phone, yet they're not in a mobile friendly format. Big fail.~~Summary:~~~As powerful a site as amazon.com is, I'm a little surprised at how incredibly basic this app is. The way it works now, I find it much easier to just buy the songs from the amazon web site with a computer, and transfer them to the phone manually. The only time I envision using this app is when I'm away from my computer and desperately want a song right away."
Amazon,Four Stars,Don K. Reilly,29-Jun-16,4,"nice web site ,I tried it but, I have unsubscribed to the site now, not what I'm looking for."
Amazon,Up to Date and Easy,missy1152003,12-May-16,4,Has moments when it stops playing due to bandwidth but overall great sound quality and up to date music!
Amazon,Four Stars,Ramil Jamindang,12-Aug-17,4,I liked it.
Amazon,fix shuffle mode!!,Amazon Customer,13-Sep-14,2,Shuffle mode is a joke algarythms messed up it always starts with the same song every single time time I'll stick to my Google Play thank you music
Amazon,Music to your ears,m3m0ryleak,7-Jul-16,5,"Head and shoulders above Pandora, way more music choices. A bonus for having Prime service."
Amazon,Great stations to follow,SMathusa,3-Feb-16,4,Great stations to follow...tons of artists to save to your library! Love the suggestions based on your listening selections :)
Amazon,Good app,Rebecca,24-Jul-16,4,"This plays music well and has a variety of music to choose from, it's a good app so far"
Amazon,Four Stars,Sandra Pollard,27-Sep-16,4,I enjoy the selection of music and I enjoyed the music that I downloaded
Amazon,Nice variety of music,Fernwud,14-Oct-16,4,"Love Amazon music. Doesn't work all the time, but is still worth it."
Amazon,Best music app by far!,Debi Dragomir,23-Jul-16,5,I've had a lot of music apps and this one is def my fave. I like it better than iTunes.
Amazon,"Easy to use, convenient",Christa Bertleson,19-Jul-16,5,A great organizer and a fantastic way to obtain and organize as well as play your music.
Amazon,I like it but the selections for the artist in the ...,LESTER D. HINTON,27-Sep-15,3,"I like it but the selections for the artist in the r&b sections don't fit . For example in the earth wind & fire section,  why am I hearing Jahiem."
Amazon,Amazon Music with Prime Music,Martha A. Skiles,27-Apr-16,5,"I enjoy that as a Prime Member, I can listen to so many of my favorite songs! A great perk of amazon prime!"
Amazon,One Star,vbbuyer,12-Nov-16,1,It kept giving me error messages and I could not download it.
Amazon,"Good app, but very intrusive in your phone.",Amazon Customer,13-Aug-16,4,"Again, good....but it even was capsuring my voicemails....privacy is so long gone."
Amazon,Really great! I use it every day,I just luv rocks,5-Feb-16,4,"Really great!  I use it every day, there is so much available. The variety is exactly what I'm looking for. Thank you Amazon!"
Amazon,Been getting better since its launch. Still needs more music and artists.,George,19-Oct-15,4,Selection is not as complete as other options. But I do like it as a bonus perk of prime and still has plenty to listen too. Including music for kids!
Amazon,This app is great. It allows me to search and listen to ...,Sharon Zebron,28-Dec-15,5,This app is great. It allows me to search and listen to what I want to hear and add songs to my playlists. This is an easy to use app.
Amazon,Unable to play from my android phone,AJ Nagurney,6-Jan-14,1,Extremely frustrating!!  Amazon keeps telling me that my password is not valid.  I keep changing it and they keep saying that it is not valid.  I can easily access the cloud music from my PC.......phone doisn't know that it exists....just keeps telling my the my password is not valid.
Amazon,Nice service,Annie,7-Jan-17,5,Love to add the most of the music I want to hear....
Amazon,Five Stars,Amazon Customer,8-Jul-17,5,Really good overall app.
Amazon,All of our family favorite songs in one place,Roberta B,30-Apr-16,5,"All of our family favorite songs in one place, it works great and we love all the free music and games. Thank you Amazon!"
Amazon,I LOVE this feature for Prime Members,Jason,4-Jan-16,5,I LOVE this feature for Prime Members. I like that you can download all the songs you want and play them off line from your library.
Amazon,Prime music is a mixed bag of good and bad,aaron n bates,19-Jun-14,2,"I love the fact that you can access many different songs including playlists.  What  I don't like is that when you use the app and click on recently added, it doesn't sort by artist or album.  I'm not sure how to accomplish this because it is not clear"
Amazon,I love creating my own Playlist with such a wide ...,tamway06,25-Apr-16,5,I love creating my own Playlist with such a wide variety of music. Keeps me going through a tough work day.
Amazon,POOR MUSIC APP,John S.,4-Apr-16,1,"I give this app a -10 (minus 10). It crashes constantly. I can be surfing the Web on my phone or checking my email without listening to music and it crashes interrupting what I'm doing. Tech support says uninstall the app. But when I do this it deletes all the music I downloaded. Then it takes time to redownload my  music(have over 3500 songs) mainly full CD's. And not having internet at home this causes problems. Last time I did this it hijacked over 500 songs from another music from my other music player along with duplicating 300 of them(over 800 additional on my SD card). So I  hesitate to uninstall it again for fear of losing my songs from the other music player. In addition I  now have I have several CD'so that I purcased from Amazon that are now on my other music player. When it crashes if I don't select report the crash the music still plays, however I can't see what's playing. I have a Samsung S4 with 16GB internal  and a 64GB SD card. Found the best work around is to force a stop on the app and delete cache, restart the phone then try again to play music.Is this anyway to listen to your music? DON'T THINK SO!!!! Wish they could get their act together!!!!"
Amazon,Five Stars,Amazon Customer,10-Aug-17,5,I like it.
Amazon,"Excellent, Easy to use",Barbara J Sherbourne,16-Feb-16,5,"Excellent! I am able to use it at the office on my laptop, the selection is great, easy to use, and I highly recommend it!"
Amazon,Five Stars,Amazon Customer,28-Oct-16,5,Love having everything on listen to all in in area. Great music.
Amazon,Five Stars,amy case,6-Aug-16,5,I am able to enjoy music anywhere! I like the variety of music on this awesome app!
Amazon,Amazon music is your own personal library!,Marie,29-May-15,5,"This music streams so well, it is like having all these CD's in your own home,car or office without having to lug them around. The best deal I have gotten for myself in a long time."
Amazon,Good movie! Changed the whole timeline and set the ...,Rosemary,19-Apr-16,5,"Good movie! Changed the whole timeline and set the franchise up for a whole new series, either movies or tv."
Amazon,Music!,TulsaDreamer,10-Sep-15,5,"Love this app!  When I purchase a lot of my music on CD, I most often get an auto download as well.  Love that ability to access through phone or MacBook Pro."
Amazon,Amazon Makes The Grade !,Antonio A Hernandez,23-Apr-14,5,"Company is good and, I wouldn't mine working for them.  It's been super.  I wouldn't mine a little more transparency when it comes to product reviews and possibly offer some deals like no interest if the product is paid off during a pre determined period of time."
Amazon,Great way to listen purchased on songs from Amazon,Sean Rittenhaus,11-Dec-14,5,"Great way to listen purchased on songs from Amazon.  Not sure if it will be accepting of any MP3 - never required it...  However, it's one way to stream MP3's purchased on Apple (no file system) such as an iPad...!!"
Amazon,the Amazon people are so nice but are no help at all,Donnie Waid,30-Jul-14,2,Very hard to work with. Does not let you download your music lists. the Amazon people are so nice but are no help at all. It is just a very poor music player
Amazon,Limited,Joe In PA,1-Dec-15,1,We have one prime account for the house and each have our own login.  Unfortunately only one us us can use it and that one person isn't me.
Amazon,"Good selection, not great",Ericka Thomas,11-Mar-16,4,"Good selection, not great..still need other sources for most of my music. I would pay for Youtube once this is over."
Amazon,Love love love!,Kmpenguin,7-Mar-16,5,Love this  app so much!  How can you live without this?  There's so much music to explore. It's so wonderful. Get this now!
Amazon,but it is one of my favorite benefits of it,David Clodfelter,4-Sep-15,5,"I didn't get Amazon Prime for Prime Music, but it is one of my favorite benefits of it.  I love being able to listen to all types of music any time of the day."
Amazon,amazon the new BULLY on the block,Joseph Elster,6-Dec-14,1,"So Amazon has refused to let me continue selling product on their site (after 10 years of allowing me to),even thought I have provided copies of my invoices, as I sell from multiple locations... the address on the invoice doesn't match the address on the seller account.As 'compensation' for this, they offered me a $300 'credit' on black friday goods. The items were picked, and all that was left was my payment for the difference in price.The agent who was working on this... stopped responding via email.The agent who was chatting.... stopped responding to chat.So, I am left with product I cannot sell.... and the empty promise of compensation that will never happen.In the meantime, Amazon continues to lose money, and business in general.... and we wonder why?"
Amazon,Love this region-free app!,Anthony Jaya,8-May-15,4,Love the fact that this app doesn't geo-restrict you to a certain region to listen to your favorite music unlike other competitors out there. Music selections could be improved however.
Amazon,Five Stars,Robert Erwin,12-Aug-16,5,I love it. I make me a play list and Bluetooth it to my speakers and I'm rocking.
Amazon,Two Stars,guille,24-Aug-17,2,Too money hungry nothing for the user
Amazon,Five Stars,Fents,7-Nov-16,5,The music is of high quality and all new music are available.
Amazon,So far good. Haven't had the time for adding songs,keith byrd,3-Jan-17,5,So far good.  Haven't had the time for adding songs
Amazon,Five Stars,Amazon Customer,12-Jan-17,5,Will not download properly cannot open it or videos
Amazon,Five Stars,Amazon Customer,28-Jan-17,5,I love having to listen to what I prefer musically.
Amazon,Four Stars,Kent,18-Jun-17,4,Love the ad free music!
Amazon,I enjoy having amazon music app,Amazon Customer,22-Oct-15,4,"I enjoy having amazon music app.,can't lose my songs,if I lose my phone, I jus re-download all my new songs to the new phone I get,thankz Amazon,00)"
Amazon,really cool app,Zzoltaire25,21-Sep-12,5,The amazon music app is exactly what I was expecting pertaining to retrieving the music that I would like to listen and considering purchasing. I haven't really had any complaints about it and since I mainly have android devices I'm digging the cloud player that I can use for my purchases as well as the current content that is featured on each of my android devices.
Amazon,Five Stars,Amazon Customer,27-Jan-16,5,Excellent
Amazon,Need more music choices.,Scott Degeorge,17-May-16,2,"I like it, but they do not have as much music to choose from as some of the other streaming services."
Amazon,Another great benefit to Amazon Prime,Clayton,17-May-16,5,Lots of music choices. Plus songs can be downloaded so you're not having to use Data while listening.
Amazon,Five Stars,Thomas Macchio,15-Nov-16,5,Love all the songs I am able to hear again thank you Amazon
Amazon,Five Stars,Mary Mack,24-Sep-16,5,I LOVE Amazon Prime & I haven't even had time to use it to the fullest.
Amazon,I dont like it to be always on,Amazon Customer,6-Sep-16,2,"Uninstalled, I dont like it to be always on, even if you restart the phone."
Amazon,I've enjoyed the music I've gotten,David,21-Nov-15,5,I've enjoyed the music I've gotten. It sounds really good. But I am still trying to figure out how I can listen to my music when I'm offline.
Amazon,OK but could be better.,Amazon Customer,17-Jun-14,3,"I haven't used this service much so my impressions are just prreliminary.  The interface is not intutive and there doesn't seem to be much help.  Maybe I'm doing something wrong but I was unable to locate music that should have been obvious.  The Beatles, Randy Newman, Joni Mitchell, etc.  The music that seem to come up in the playlists is all new (2000 to now) stuff that I've never heard of.  Not that I stay on top of modern music much (I'm 61).  I might fool around with it some more to make sure I'm not doing something wrong but if I can't get the music I'm interested in I don't see the point.  I already have Pandora and all my music library on my phone.  I appreicate it that Amazon gave us Prime members something for free but for me the jury is still out on how much a benefit it will be."
Amazon,lacking,Quincy,11-Mar-15,2,Without Chromecast support this is just another portion of amazon prime that locks you into buying Kindles and Fire TV. It's a lack of flexibility like this that has kept me away from Apple lately.
Amazon,love it. use it everyday,Richard Engert,4-Mar-16,5,"love it. use it everyday. love that I can upload my own music, mix it with Prime music, and make playlists from both."
Amazon,Four Stars,Jolie Corbett,21-Aug-15,4,love prime music
Amazon,Music so convenient,david p,7-Apr-15,5,Amazon continues to surprise me with excellence. Amazon Prime Music is enriching each day with album listening that hasn't been so convenient and available. Worth the Prime membership itself.
Amazon,This really worked out.,CMo,23-Aug-15,4,That was really cool... felt like I saved a half a tank of gas and I liked the price offered for my item I purchased... best of all it was there when I got home.
Amazon,"... ""FREE"" choices are limited and not many i would like. when i signed up i thought it was ...",lynn sheridan,4-Jan-15,1,"the ""FREE"" choices are limited and not many i would like.  when i signed up i thought it was more like netflicks or hulu  big dissapointment  one Cher album the rest are expensive and single songs 1.29"
Amazon,very clumsy to use. I was just trying the ...,calcal,23-Aug-14,1,very clumsy to use. I was just trying the free trial and did no spend much time figuring out how to use it but didn't think I had to. downloaded music didn't play at our cabin where we have no internet connection. I will stay with sirius
Amazon,I love this its way better than Pandora or anything else ...,Mike,1-Aug-15,5,"I love this its way better than Pandora or anything else and best its free.  I loved making my own playlist, its better than ITunes or anything else.  Best of all in the car, no commercials or anything else like that.  Make your own playlist and have a great time listening and accessing multiple albums."
Amazon,Five Stars,Steve,3-Sep-16,5,This part of Amazon Prime is the icing on the cake for my Prime Membership.
Amazon,Pretty good,Terro Hughes,30-Jul-16,3,Pretty good would give it 5 stars but didn't work on my phone at all only my tablet
Amazon,Groupon code fail,Lindsay R. Peterman,31-Aug-17,1,It won't let me use my Groupon code.
Amazon,Bugs,Az2strng,6-Sep-17,2,Shuts down seconds after song starts
Amazon,I enjoy it but like anything it has its pros and ...,Amazon Customer,22-Oct-15,4,"I enjoy it but like anything it has its pros and cons, I mean I wouldn't get amazon prime just for this but if you have amazon prime this is great!"
Amazon,Easy access to my music,Mustang,1-Jan-17,5,This really makes my day. Easy access to my music.
Amazon,One Star,Amazon Customer,30-Jul-17,1,Cost to much for music
Amazon,GREAT SELECTIONS!,David S. George,9-Apr-13,5,"Great selections!  When searching for a song, you will usually find several versions that you can choose from whether they are studio versions, live versions or cover versions.  Easy to operate as well.  There are options to keep your purchase in the cloud and or download it to your computer.  This is the only music service for me."
Amazon,Awesome!,Amanda,26-Oct-15,5,So far I love it! I'm using it to assist my running routine. I love how I can download music to my device so I don't have to use my data! Love it!
Amazon,No data necessary,hbmorgan,25-Jul-16,5,I love that I can download free music to my phone to listen to without using my data
Amazon,Not too shabby,Austin R,8-Jun-15,4,"Very nice feature of amazon prime,  one of the reasons in fact that I subscribed to it. It's very nice to able to listen to MOST new songs and ofcourse the quote unquote oldies."
Amazon,Three Stars,Geoff Shires,15-Oct-16,3,Looks easy but how do you pay and does it download to your device
Amazon,"Used to be awesome, now it's useless",William,30-Apr-16,1,It worked for a long time but now it won't even open. I've reported the problem several times and nothing has changed.
Amazon,Five Stars,Amazon Customer,22-Jun-17,5,Love it!
Amazon,Five Stars,chwong,10-Aug-17,5,Love it!
Amazon,Five Stars,Ed1978,15-Aug-16,5,It's crazy you can actually choose the musix even do offline mode to save data.
Amazon,I'd give no stars if I could,Robert Sitten,6-Jul-14,1,"It just doesn't work. I haven't been able to get any song, playlist or album to play at all. I have a trouble ticket in with Amazon and the app keeps updating, but it still doesn't work. I hope they can get it resolved, because it's a great idea."
Amazon,Like choices,J.jay,19-May-16,4,"Really like thst I can skip songs w/o a limit, I can like a song &/or add to a self named ply list."
Amazon,This app is awesome..,EL Real Larry O.,26-Sep-14,3,"This app is awesome. .. but , it ask for to permissions that I don't think have nothing to do with me listening to music...  it's my phone . I don't appreciate the unnecessary permissions. Other then that it would have 5 stars..."
Amazon,Five Stars,catherine,13-Dec-16,5,Awesome if I only knew how to save it on my new PC?
Amazon,non-compatible device?,Amazon Customer,20-Feb-14,1,"I used to have this app on my kindle fire hd and loved it. I want it on my HDX, but when I try to download it, I get an error message that it's not compatible. Anyone else have this problem? Anyone know a solution? Only have it one star because it won't let me download it!"
Amazon,PRIME,mitsuevors,17-Oct-16,5,No complaints.Works great!Another awesome prime perk
Amazon,Five Stars,carolina,23-Jul-15,5,"I love the fact that don't have interruption, Like comercials."
Amazon,The Real Way to Listen to Music,Sonji Damers,31-Jan-16,5,It is really awesome to listen to a variety of stations with no interruptions. Great sound as well! Way to go Amazon prime.
Amazon,I like the addition of all the music through Prime membership,CJ,7-Jan-15,5,"I like the addition of all the music through Prime membership.  The app keeps it well organized with the ability to create play lists and groupings, as well as, downloading to my Kindle for use without wi-fi"
Amazon,Great app!,Scarletrae,4-Feb-16,5,Love it! Many stations to choice from. I also like the recommendations when you search or play I specific artist or album.
Amazon,nice addition to Prime,Wendy G.,30-Mar-15,5,Having Amazon music as a part of prime is a nice little perk. Lots of genres to choose from..
Amazon,So so happy,Sarah Bruin,13-Jan-16,5,"Omg take that itunes!!! I love this!!! All the stuff I wanna hear, most free, in Playlists I made, commercial free!!! Yipppeeee"
Amazon,Love it,Jason Pilling,23-May-17,4,"Excellent , I love it"
Amazon,Way cool,Randy S.,20-Aug-16,5,Very cool. I use this all the time. I will purchase another year when needed.
Amazon,I thought I was purchasing BeyoncÃ©s visual lemonade album but ...,Amazon Customer,29-Apr-16,3,I thought I was purchasing BeyoncÃ©s visual lemonade album but it was only the songs for the same price.
Amazon,Inconvenient,Cassandra Siegfried,16-Feb-16,2,Unable to load app on to phone. Have to access by going to Amazon App store and then selecting Open. Very inconvenient.
Amazon,Five Stars,Carmen L  Fernandez,6-Nov-16,5,"Great...able to find all the music I love,oldies and new..."
Amazon,Five Stars,tonymac28,30-Aug-17,5,Like it
Amazon,love it,Reader,25-Oct-15,5,I had lost all the songs off my phone somehow. I get this app and I have over 300 songs now because of all the cds I purchased. Thank you Amazon!
Amazon,Prime bonus for sure,Nebulas Michael,7-Dec-15,4,Great sound quality but limited choice. Definitely love offline mode with prime...great for travel. Great extra prime benefit for sure.
Amazon,Very Good Music Player App and PC program,Stephen,2-Feb-15,5,"I love my music, I love having prime music with Amazon, and I love this player! It is easy the use, easy to make playlist and very easy to add and delete songs from. Thank you Amazon for very nice app."
Amazon,Optimal Prime,C. Burton,15-Jul-14,4,"how can we not love yet another free bonus from Amazon Prime? Sure there is some limitation to what music is available free, but then again, what IS available is FREE!  Loved the Prime shipping discounts already- this is the icing on the cake."
Amazon,Prime Music,Amazon Customer,6-Feb-15,5,"I have had Prime Music for2 months now I am very happy with it there is a great deal of music to, pick from,at first I was wondering if Prime was worth the dues but now I am very happy I purchased it."
Amazon,Three Stars,Zorgdoff,18-Oct-16,3,Updated and changed the color of the icon. Why do they do that?
Amazon,The app is not for me!,Marco G.,6-Apr-15,1,"I wanted to give it a try on my phone so I tried to download the app but it wanted to read all my personal data on my phone and could change or earase things from my memory card, no thanks!"
Amazon,Not able to select where you want the downloaded files ...,Keith E Fitzgerald,27-Oct-14,1,Not able to select where you want the downloaded files. Currently files have to be save onto the device and not an expansion drive.
Amazon,Five Stars,Scott A Roth,10-Aug-15,5,better than iTunes. The playlist curators are excellent.
