prod,title,author,date,stars,comments
Spotify,Five Stars,Amazon Customer,11-Dec-16,5,wonderful
Spotify,yaaaas!!,joanna,15-Jul-16,5,Best music app! Family plan is super cheap!
Spotify,five star quality,minecraft bro,24-Mar-16,5,Great music content for people and works when the device is sleeping
Spotify,Spotify is user-friendly,Lucretia Borges,25-Oct-14,4,Spotify is the only music service I use on a daily basis. It's a one-click deal and you're set for the night. Having all the music lists and artists you can think of is amazing.
Spotify,Great!,nate,14-Jun-16,5,Spotify is super easy and the playlists are great!
Spotify,Great app!,Scarlett,15-Aug-16,5,This is a great app highly recommend
Spotify,Closes when I'm on another app,Amazon Customer,11-Mar-17,5,"Spotify is really good, but there is one problem. Every time I want to go on another app, Spotify closes and my music stops"
Spotify,So far it's a five star app. Haven't used ...,Michael,15-May-15,5,"So far it's a five star app. Haven't used it alot, but when I need to hear a certain song Spotify has had every song I've wanted to hear."
Spotify,Awesome,J. Schmitt,6-Aug-16,5,"This app is so cool, I love it so much"
Spotify,Four Stars,Amazon Customer,19-Jul-16,4,Love to listen to music so this is for me!
Spotify,"Excellent, inspiring",Darrell,2-Nov-14,5,"Excellent,inspiring,and truly great in delivering the gospel that I enjoy and depend on,for an uplifting experience of my loving savior through the ministering of the saint's."
Spotify,Love!!,geneva,23-Jul-16,5,My new favorite way to listen to music...
Spotify,love it!,cathy salwei,29-Feb-16,4,"I had Pandora, but found Spotify gives me more of what I was looking for."
Spotify,music lover,C Michelle,18-Jul-16,5,"great music, limited ads....all the latest"
Spotify,wow!!!!!!,vivian777,15-Dec-15,5,"This is just too great for words, also I just wanted to be nice a rate something for once."
Spotify,Spotify,Stephanie McMann,21-Sep-15,5,I got spotify and it was pretty awesome and has a huge selection. I upgraded to premium and it's even better.
Spotify,Amazzzzzing,grand2836364,25-Apr-16,5,This is way better than Pandora and only 99 cents for premium
Spotify,Great app,chidi okonkwo,24-Jul-15,5,This app has been super efficient for me when it comes to playing music. It has basically everything I need in a music app
Spotify,Great,J. Bash,26-Oct-16,5,Great app recommend
Spotify,Five Stars,Chris D,8-Dec-16,5,Fantastic
Spotify,Love the music!!!!!!,Marty Mullis,12-Sep-16,5,Amazing all my favorite songs
Spotify,Great 5 star,Amazon Customer,6-Feb-16,5,Well it has a year interface with tons of music for free with background play!
Spotify,i like much better if pay one time only,Kid,25-Aug-15,3,"Wish didn't charge every month for premium, i like much better if pay one time only, soon as can find app that do i leave Spotify."
Spotify,spotify to recall the 80s,Amazon Customer,25-Mar-15,5,This is a great option for those of us that did not start in the digital age. Get your old tunes back for a small monthly fee.  Tapes are worn out!
Spotify,awesome app,Angela Hibbard,19-Feb-16,5,I was trying to find a music app then I find this app.  this app is awesome
Spotify,APP USE.,Amazon Customer,16-Sep-16,5,The app is very easy to use.
Spotify,Five Stars,Victor Rojas,30-Oct-16,5,the best music app
Spotify,awesome,Hb,7-May-15,4,I love this app the only thing is I wish you didn't have to pay to listen without wifi but I absolutely love this music app best one yet!!
Spotify,Four Stars,Greg,7-May-16,4,I can find many artists who are esoteric and hard to find.
Spotify,Amazing,Kammie Nicole Austin Eckert,18-Jul-15,5,It is the best app on my tablet. I love how it's only your music. Any song you like you can have right at your finger tips.
Spotify,thunderstruck,Joe Vancura,30-Mar-16,4,"Walkin on sunshine with this app. I lose myself to the piano, man."
Spotify,awesomeness,Rose m Robb,24-May-16,5,"I love this app. Easy to use,recent music. A must have"
Spotify,Only gripe is to many ads on free version but ...,Amazon Customer,10-Sep-15,4,Only gripe  is to many ads on free version but I understand  that it's an app that's  trying to create revenue.
Spotify,I love it,Amazon Customer,27-Feb-16,5,"I love it ,it has my favorite_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹_Ÿ˜‹"
Spotify,Five Stars,Karen K,29-Mar-16,5,The only site I could find the Christian artists I was looking for
Spotify,Great app,Deuce,5-Feb-16,5,"One of my top music app's along with Rhapsody, iHeart, Pandora, & Amazon music"
Spotify,Great!,C.,7-Feb-17,5,Great!
Spotify,Five Stars,Anthony J Bambino Jr,4-Jan-17,5,Awsome
Spotify,Five Stars,Amazon Customer,2-Feb-17,5,THANKS
Spotify,Four Stars,Daniel DeRossett,15-Nov-16,4,like the app..
Spotify,Five Stars,Lynda7673,28-Sep-16,5,All my music in one spot.
Spotify,Five Stars,Russell D. Painter Jr.,4-Jan-16,5,Spotify is my favorite streaming service. The app is good. The music catalog is good.
Spotify,Five Stars,Charles R Yelverton,14-Jun-16,5,Fantastic fun and a wonderful selection of music.
Spotify,favorite app,miak,12-Nov-14,5,"If you love music you need this app!!!!!!! This is officially my favorite app. It's perfect, because I have such a variety of music that I listen to & it has everything"
Spotify,Friday type game,Jeff Morales,19-May-15,5,This game is great for hanging out with friends and it shows younger kids how to be safe by crossing the street.Good job Hipster Whale.
Spotify,Five Stars,Amazon Customer,27-Jun-16,5,exactly as it describes and on time delivery !
Spotify,The best,Jennifer Wright,10-Oct-16,5,So good it is the best
Spotify,Great music app,A.R.S.,14-Jul-16,5,So much variety! There's always something.
Spotify,rate spotify,juan,17-Jan-16,4,not bad all I don't like the in pay app for spotify prenium really good music app.
Spotify,great app!!,Wendy,17-Jan-16,5,Has a huge selection Of songsDiverse playlistsAnd great setup over all
Spotify,Love it!,Beverly Kosrow,18-Nov-16,5,Love Spotify!
Spotify,Better than Pandora!,Dominique,19-Mar-16,5,"Ever since I've downloaded spotify, I haven't even touched pandora!!"
Spotify,Best music ever,Great Game,27-Mar-15,5,This app I love has all different types of my favorite songs and songs I didn't know. I'm in love with this app and its free even more awesome!!!!
Spotify,Five Stars,Debbie slate,14-Dec-16,5,Love it
Spotify,Great App,SayS at,10-Oct-15,5,Spotify has thousands of songs that we all enjoy listening to. It works great with and without internet.
Spotify,Pretty Good,Penny,5-Jan-15,4,"It's great for listening to music, but the only thing I wish it had was all the songs from an artist. Some songs aren't on here, but other than that, it's great!"
Spotify,Frustrating,Kindle Customer,10-Nov-15,2,"Sometimes it works, but other times it just doesn't work and then takes forever to download. Erg."
Spotify,music,Amazon Customer,3-Dec-15,5,I love it just learning how to use it but I can find. All types of music thank you  guys !!!
Spotify,Love the app.,Finn,25-Jan-16,5,Thank you for bringing in The Beatles. My lifetime playlist can now be complete.
Spotify,awesome,SHARON NASON,27-Aug-16,5,I can listen to the music I like
Spotify,Loving it!,Lindsey,30-Sep-15,5,"I just downloaded this app, but I love it! Having a lot of fun listening to the stations and exploring! _Ÿ˜€"
Spotify,ooh such good,keith Terrones,29-Jan-16,5,Works really well and you can adjust the quality which I am personally all for.
Spotify,great,mona,25-Jun-15,5,Spotify is great for listening to music and I would definitely recommend it to anybody who wants to listen to music anytime!!!!
Spotify,A+ app,Melissa Anthony,4-Sep-16,5,Favorite music app hands down!
Spotify,Best music app,Amazon Customer,8-Jun-16,5,Hands down the best application for music no doubt
Spotify,This is one of the greatest free things we have,coke,12-Sep-15,5,Not many free things left in America.  This is one of the greatest free things we have.  Get on board.  Enjoy.
Spotify,awesome !!!!,gamerforlife,27-Oct-14,5,Its awesome...you get to choose whether u want to hear station or the one u really like...you can even make ur own playlist...its great i recommended to everyone :)....love it
Spotify,Totally Awesome!,DonnaRae,25-Mar-16,5,"I don't do reviews often, but I have to speak up for Spotify.  If you love music, (like I do) you have to get spotify.  I have NEVER paid for the  upgrade or Premium Service of ANY APP before until now.  I was lucky enough to get in on a 90 day free trial for Spotify over the holidays and like WOW!!  In a few days, my free trial will end and I fully intend to subscribe to the paid Premium Service, not just for me, but my whole family.  The free version needs to offer a little more freedom so people can really see how fantastic Spotify really is.  If you do a free trial, anything less than a Premium subscription is just a tease and actually depressing."
Spotify,"1,2, the just for you!",Alfred Martinez,24-Jan-16,5,Great selection of music! My number one choice when it comes to a music provider
Spotify,TODAY IS MY B-DAY,flappy boy,28-Dec-15,5,"TODAY IS MY BIRTHDAY! I don't have this app, I just like writing reviews about things."
Spotify,Spotify,Ginger,5-Sep-16,5,The app works great has all my favorite songs.
Spotify,How good it is.,Thomas F. Lyszkowski Jr.,16-Feb-17,5,Spotify is way better than i-tunes or anything like that and the only down side is that you need internet connection unless you want to pay.
Spotify,awesome!,claudia,28-Dec-15,4,"It's amazing, but I do wish that you could  listen without Wi-Fi and without paying..."
Spotify,Dank music,anon,26-Aug-16,5,Its pretty goodGreat music
Spotify,Five Stars,Dustin,4-Dec-16,5,great app
Spotify,SO COOl!!!!!!!,Phillip A Flores,29-Sep-15,5,"This app is so cool because it has every thing like a raido,search and can keep as many songs as you want."
Spotify,Love it,Amazon Customer,24-Apr-16,5,I love that we can type in anything and just listen all day.
Spotify,I LOVE IT,Lacey Rottschafer,19-Feb-16,5,Spotify is very fun and u can play all kinds of different songs and genres
Spotify,dj1,jeanette arnold,23-Feb-16,5,Love it . I feel so new . How could I have slept on this ....#latebloomer
Spotify,Mygirlyself,Derbie Ranan,3-Aug-16,5,I love this app_Ÿ˜œ_Ÿ˜œ_Ÿ˜œ_Ÿ˜œ_Ÿ˜œits awesome.
Spotify,Five Stars,Kindle Customer,8-Nov-16,5,We love spotify
Spotify,Three Stars,Kindle Customer,12-Oct-16,3,I prefer apple music.
Spotify,AWESOME,jordain,24-Nov-16,5,ALL AMAZING
Spotify,great app w lots selections,F. Lee,23-Feb-15,5,Trying out the premium now and it's definitely working swell.  No interruption is a big plus and found out that quality usually has to do with hardware.
Spotify,"Good app, but not perfect.",Andre Henrique Carvalho,23-Feb-15,4,"It is a good app to hear your favourite artists, but still slow even on powerful phone. A bit buggy too, if you are running it on BlackBerry, like I am."
Spotify,"Because of Spotify, I have a customized music list.",Theresa Harley,4-Dec-14,5,"I have a very long list that Spotify helped me to create. I have my music on daily. If you are looking for an Internet music link, try them. It is a no hassle company."
Spotify,Love It,Nuala,26-Aug-14,5,"I'm really loving Spotify, it has great song choices and is very easy and fun to use, it also gives good recommendations. You can find just about anything you're in the mood to listen to."
Spotify,Awesome app...,goodtogo,7-Aug-16,5,Better than Pandora. More versatile.
Spotify,Ps4 connection,TnT's Mommy,3-Mar-16,5,You can hook up your Kindle and control your music while playing games.
Spotify,amazing,ariana is beast,7-Oct-15,5,Love this app its so good to play at home or in the car absolutely love it definitely get this app_Ÿ˜€_Ÿ˜€_Ÿ˜_
Spotify,This app is good because it allows you to pick any song you ...,Kyle Taylor,2-Jan-15,5,This app is good because it allows you to pick any song you would want and play it over and over. Some aps do not allow this so I love this app for small reasons
Spotify,very very wonderful,daniel,26-Jul-14,5,I love this so much very nice so helpfully easy to use easy to get set up nice layout very impressive library I only didn't like how you have to have an advanced account to go on something else
Spotify,Greatest music app ever,myanancy,15-Feb-15,5,"Spotify is the best,it's free and its not like the media player with the other people singing the song. I love how I get all my favorite songs  for free"
Spotify,Love it!!,paza,3-Nov-14,5,"A must have for music lovers. Listen to familiar songs as well as discover new artist! Recommended by my teenage daughter, but this 50+ music lover, has fallen for this App!"
Spotify,it's awsome,Joleen Sullivan,2-Jun-16,4,It's a great app but I hate that shuffle play thing
Spotify,Five Stars,Joseph R. White,7-Feb-17,5,Great
Spotify,Five Stars,Tahnee,24-Jan-17,5,Great
Spotify,Five Stars,Lucille Brusco,11-Aug-17,5,GREAT
Spotify,Good music,Amazon Customer,15-Aug-17,5,Good!
Spotify,Five Stars,Amazon Customer,31-Oct-17,5,Great
Spotify,Five Stars,FranklinVol,9-Feb-17,5,Great
Spotify,Five Stars,Nicola Weldon,18-Jan-17,5,Brill
Spotify,Three Stars,Amazon Customer,4-Jan-17,3,Music
Spotify,Five Stars,apeterse31,24-Jan-17,5,great
Spotify,Five Stars,KatG,17-Jan-17,5,great
Spotify,Five Stars,Gary,21-Feb-17,5,great
Spotify,Five Stars,Geoff,31-Jan-17,5,Great
Spotify,Five Stars,fred r graham,20-Jan-17,5,great
Spotify,Spotify!,love,7-Nov-15,5,"I absolutely _Ÿ’– this app. You can even listen to music while on the internet, playing games, etc."
Spotify,"Spotify is awesome, I was thankfull that I was able to ...",Hoopie,27-Aug-15,5,"Spotify is awesome, I was thankfull that I was able to connect my kindle to the car on my way homefrom vacation!!"
Spotify,Five Stars,Kindle Customer,14-Aug-16,5,its so awsome i love it! no pop ups love it!!!!
Spotify,Five Stars,marsharee,6-May-16,5,Love it would like to see soft jazz and jazz as an option
Spotify,Amazing as Always,Sapphire,4-Jan-16,5,"I have Spotify on every electronic device I own and as always, I have no complaints."
Spotify,I love itn,camerondiaz48104,13-Feb-16,5,I love it so much get thus game you will love it so much !!!!!!!! _Ÿ’‹âù__Ÿ’™_Ÿ’__Ÿ’“
Spotify,booty destroyed,booty destroyer,4-Feb-16,5,Awesome. I like music. I am mostly typing this because Spotify forced me too.
Spotify,Five Stars,Ocean,6-Mar-16,5,I like Spotify Music I can get all my favorites in one place. Yippie!!
Spotify,Great!,Valerie Myers,29-Nov-15,5,I'm addicted to Spotify! I have so much fun creating - and editing my playlists and stations
Spotify,spotifiy is the best,Kindle Customer,22-Feb-16,5,Spotifiy is the best. It's easy and you can listen to your favorite songs
Spotify,It freaking AWESOME _Ÿ˜_,Tammy Stanford,13-Jan-17,5,Best music ever
Spotify,Love this app,I. J.,1-Jun-16,5,"Great app, easy to create your favorite music list."
Spotify,exceptional,Linda A Brink,19-Aug-16,4,Love this very good luck if music
Spotify,Five Stars,Sharon Coulberson,10-Aug-16,5,"I love it, just like I knew I would"
Spotify,good better than pandora,in the flames,18-May-16,5,Nice but some songs missing. look into it maybe?
Spotify,Good tunes!,TubbsViking,1-Aug-16,5,I love to just let the app take over.
Spotify,Five Stars,Charlesderrick,1-Oct-16,5,Use it as much as I can
Spotify,Malfunctions,E. lee,21-Jan-16,3,"It constantly malfunction, randomly skip songs and deletes songs from playlists."
Spotify,Great!,MR poop,10-Jan-15,4,"4 stars. Only 4 beacuse the adds have to many (s) sounds that hurt my ears. I like my music loud. I think they do the (s) thing on purpose, so you get premium."
Spotify,Love Spotify_Ÿ˜„_Ÿ˜„_Ÿ˜„,Laura S.,25-Dec-15,5,"The only thing I dislike is you can't choose the music, other than that, it's amazing."
Spotify,Five Stars,Denise ogarro,1-Jul-16,5,It have alot of music to choose to listen to
Spotify,like the choices of what I want to hear and nothing else.,Amazon Customer,23-Oct-16,4,Good selections...
Spotify,Great App,Bruce Kimbrough,5-Jul-16,5,Luv it all the music you want to listen to.
Spotify,I Love Spotify,Stacy,27-Oct-15,5,I love being able to listen to whatever I want . It's also super cool to have the shazaam playlist.
Spotify,A-MAZ-ING!!!,Iveril Rondyke Silverwings,27-Nov-15,5,Love the fact that no matter where you are or whatever you are feeling Spotify has it all...
Spotify,Easy to use on the go,Tanya Davis,9-Oct-15,5,"This app is great. I can listen on my computer, move to my car from my phone, then listen on my kindle."
Spotify,so amazing,Amazon Customer,12-Jun-16,5,I can't believe that this app is real because it
Spotify,Great,Amazon Customer,17-Dec-16,5,Great
Spotify,This is great!,Jolie,6-Mar-15,5,"I love Spotify. It's free music!! Isn't that great!! I don't have much to say about Spotify, but it is awesome. Hope u get this. U will enjoy it._Ÿ˜‰_Ÿ˜_"
Spotify,Amazing,Christine,17-Mar-16,5,Amazing but I dint like the and other then that this app is awesome
Spotify,Five Stars,Amazon Customer,13-Nov-16,5,Best app ever
Spotify,Five Stars,Sandralbirdie,13-Dec-16,5,Great!
Spotify,love it!!_Ÿ˜_,kadence ellis,21-Jul-16,5,It has a lot of songs my favorite songs
Spotify,HOLY,MinorLeader1,10-Feb-16,5,THIS IS A GREAT APP AND BEAST FOR PEOPLE WHO LIKE CHILL music in my opinion
Spotify,Spottify is better,Amazon Customer,12-Nov-16,5,Great choices
Spotify,BEST music App Ever,Jay is a good day at work,25-Jul-16,5,I Love Spootify Its So Easy To Use!!!!
Spotify,"Good, But Not Great",love it it is awesome,7-May-16,3,Good but it should let u listen to premium without money
Spotify,Still #1,jo,29-Sep-16,5,Love this app for music
Spotify,5 star,KURTIS COOKE,9-Feb-16,5,This app is awesome!â˜ºâ˜ºâ˜ºâ˜ºâ˜ºâ˜ºâ˜ºâ˜º_Ÿ˜Å_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜ƒ_Ÿ˜„_Ÿ˜„_Ÿ˜‘.
Spotify,AC/DC is missing.,Rafael J. Colon,3-Dec-14,4,"I'll give you 5 stars whenever you convince AC/DC to join you :P ... Until then (and besides that frustrating fact)..., great and affordable app/service for students!"
Spotify,Four Stars,Amazon Customer,24-Jun-16,4,Its legit just wish premium was a lil cheaper
Spotify,love it,thesassmasta,28-Nov-14,5,This app includes everything you have on spotify on your computer but in the convenience of an app. Really glad it's free on tablets even if it isn't the full edition.
Spotify,Five Stars,Joni H.,29-Aug-16,5,This delivers some good songs.
Spotify,AWESOME!,John R. Moerke,31-Jan-16,5,Love this app great for listening to good high quality music anywhere you go!
Spotify,Rock and roll lover,Dorothy Twomey,29-Mar-16,5,Love being able to listen to the music I grew up with in the 60s
Spotify,Five Stars,Ray LaMerrill,7-Dec-16,5,Love it
Spotify,Five Stars,HUMBERTO GARZA,21-Dec-16,5,GreT
Spotify,Four Stars,Tonya Patterson,5-Feb-17,4,Good
Spotify,Five Stars,Amazon Customer,16-Jan-17,5,Love
Spotify,love,Bobbi,18-Sep-17,5,love
Spotify,Four Stars,Soreli Hernandez,22-Dec-16,4,Good
Spotify,Five Stars,Thomas Cousett,5-Jan-17,5,nice
Spotify,Five Stars,Amazon Customer,30-Dec-16,5,good
Spotify,Five Stars,John Porterfield,10-Jan-17,5,Best
Spotify,Five Stars,Noel,20-Feb-17,5,nice
Spotify,Five Stars,Lola,12-Jan-17,5,Good
Spotify,Five Stars,Amy Alderman,28-Dec-16,5,_Ÿ_˜_Ÿè_
Spotify,Five Stars,Rockster,4-Jan-17,5,Nice
Spotify,spotfy,mollie,22-Jan-16,5,These is really easy to use in class so I don't have to keep changing the songs
Spotify,hundreds of great albums for $10 a month,Books and Cats,9-Sep-15,5,With spotify you can stream hundreds of albums for $10 bucks a month. No more spending $20 per album anymore!
Spotify,Five Stars,robert m williams,2-Dec-16,5,The best
Spotify,Five Stars,Amazon Customer,24-Jul-16,5,Nice i can enjoy all my favorite music
Spotify,love it,cowfish,29-Nov-15,5,When I am having a sleepover with my friends I can just hit shuffle and let it play through
Spotify,Five Stars,Judith D. Rodriguez,2-Dec-16,5,Loves it
Spotify,LOVE IT!!,Roxana Bergeron,9-Apr-16,5,I love this app so much  Ivan listen to music anywhere I go!!!
Spotify,awesome,Claudia Pena,22-Sep-15,5,This app is awesome because it allows you to pick your own music and put it into a playlist unlike Pandora
Spotify,glad I found this,Ariel,28-Mar-16,5,Still use Pandora but not as much since I started using this app
Spotify,Good but with some bugs.,D. Lynch,8-Sep-14,3,"Music selection very good, reception quality bad, skips and  buffers pretty bad sometimes,I thought it was my connection, but it does the same at home and work on my phone and kindle."
Spotify,Really Good Music App!,Kristin Lockridge,5-Jan-15,4,For a free music app it rocks! I use it daily in my workouts!!! I love that you can save songs you love to a certain folder and listen to them again and again.
Spotify,good,the monster,18-Sep-16,5,It's good  not bad at all
Spotify,Perfect for listening,tri2beatCGS,8-Apr-16,5,How did o live without spotify! Perfect for listening anywhere
Spotify,Spotify is BAE,angie solano,2-Apr-16,5,"Spotify is the best I can listen to any music, any time I want!"
Spotify,Epic,gingersnapp,18-Nov-16,5,Amazing app
Spotify,... at least for me to locate the songs I like.,Daniel j Malkin,5-Jun-16,4,It is at least for me to locate the songs I like.
Spotify,Great to listen to many genres of music especially Gospel ...,Elaine Bolton,30-Aug-15,5,Great to listen to many genres of music especially Gospel and 80's music I listened to in high school. Love it!
Spotify,"Great music, all your favorites any time",Walter A. Williams,14-Jul-16,5,"Great music,all your favorites any time!"
Spotify,Yas,Stephanie Holton,23-Jul-16,5,"I've always loved Spotify, it's great!"
Spotify,spotify is awesome,King Trenton,4-Jun-16,5,Spotify is my go to music playlist and it's free!
Spotify,Excellent,stargirl,20-Dec-15,4,"I love it, but after the 7 day free trial, you can only press the shuffle play button."
Spotify,Five Stars,Amazon Customer,5-Dec-16,5,Love it
Spotify,great app,matt_tribe7,16-Jan-16,5,Love being able to listen to full albums and ability to create my own playlists.
Spotify,... been listening for three days and so far I love it.,Michael Welch,4-May-16,5,I've been listening for three days and so far I love it.
Spotify,Let's me go back in time,Brian Ross,31-Oct-16,5,Incredible app!
Spotify,Its great so JUST DO IT!,Forrest.Kelley,13-Sep-16,4,Its awesome so JUST DO IT!
Spotify,bestest,tatoo_100,14-Mar-16,5,The best app ever. I got it free for 2 years with fico. Its awesome
Spotify,It's great! I can find all my favorite bands and ...,Stephen Burke,16-Nov-14,5,It's great!  I can find all my favorite bands and enjoy a wide variety of music.
Spotify,I'm so bent on preserving cell phone battery power that I find it hard to sit back and enjoy the tunes,Kindle Customer,27-Apr-16,5,"Ha.... I'm NOT the one to be rating this app.  I'm so bent on preserving cell phone battery power that I find it hard to sit back and enjoy the tunes.  In fact I've only used the app once, the day it was downloaded.So far... I've only one band that I've clicked to follow.  MUSE.  The evening the app was downloaded into my phone I did enjoy the shuffling of the different MUSE songs.  The few advertisements played through without me really noticing them. (SORRY Ad Agencies)  So it's just kinda like a radio station that plays only one group.  hahaha.  Though, I'm sure that will change as soon as more groups are listed in my favorites.There wasn't any stuttering effect or pauses due to band width issues.  And sounded pretty good with earphones on.  So with my limited knowledge of these things, take this 5 star rating with a grain of salt."
Spotify,Five Stars,Eugene Earl,4-May-16,5,Great App!! Not an artist or song that I have not found.
Spotify,Love it!! _Ÿ‘è,this  is good,24-Feb-15,5,"Truly an amazing app, for listening to music. Almost every song you could think of can be listened to. Its a lot like Pandora, but with more features."
Spotify,omg luv it so much,pepi1137,24-Feb-15,5,I really  hope it doesn't need wifi cuz I wanna listen to on the bus cuz I don't have a phone and don't get data so I need wifi to listen to Pandora â˜º
Spotify,No questions it's the best!!!!!!!,Falis,8-Jun-16,5,It's the best!!!! And it's not even hard to work
Spotify,Five Stars,Sonia I. GonzÃ¡lez,29-Apr-16,5,I can be updated with the best on music.  Very good soud.
Spotify,THE BEST EVER!,Kim Greene,15-Aug-15,5,I love this app it's the only music app I have! But I wish you didn't have to be connected to WiFi for it to work!
Spotify,Great music provider!,Collins,1-Aug-14,5,We are really enjoying Spotify. He great selection of genres and so easy to navigate through. The best part is that you can listen off-line to any of your playlists. Very happy with Spotify.
Spotify,Great!,Megan W.,8-Dec-16,5,Great!
Spotify,Helps me get motivated!,Lisa,11-Apr-16,5,"I love all kinds of music, I listen while I do my housework!!"
Spotify,no better word then excellence,TootSweet,23-Feb-15,5,"Easy to use, no hassle to download, quality is great, selection is awesome, immense selection of music and artist, THE best app in the last five years"
Spotify,One of my Favorite Apps,Edgar A. Gamboa,25-Sep-14,5,Spotify and Soundcloud have to be the best music Apps on the Web. I absolutely love them. The fact that Spotify is now free on Tablet is just great for all us. Get this App now!!!
Spotify,It's kinda alright I guess,Minerva B,29-Jun-16,4,I like it but it's not the best I have seen
Spotify,Five Stars,Amazon Customer,7-Jun-16,5,I really like spotify. I really enjoy the music.
Spotify,GET THE APP!!!!,Chasity Natsuko Pulford,25-Mar-16,5,This is an awesone app!! Can't believe I didn't get this sooner!
Spotify,Music is love magic,C.Mooney,24-Jun-16,5,My favorite music thank you for the therapy.
Spotify,love it,praweg koirala,3-Nov-16,5,I love spotify
Spotify,As Good As They Say,Chris Kirchman,26-Nov-15,5,"Even the free version has very minimal, unobtrusive ads. Great, diverse selection of music."
Spotify,Five Stars,aidan,20-Jul-16,5,Easy to use version of a great service
Spotify,really like this app,E. Rose-Hammond,30-Oct-15,5,"Already have this on my computer,so I knew that I wanted this on the kindle,really like this app."
Spotify,Review,Kurt Fackler,20-Aug-16,4,Nice to find individual titles.
Spotify,Best music app,Ezekiel Avilez,6-Jun-16,5,Best music app ever And you pick the music
Spotify,Awesome,Gayle,28-Mar-15,5,Love this app.  Selection for every mood!  You won't be disappointed downloading this app.  Easy search and create your own playlists and more.
Spotify,a very nice app,"i like this game, my friends scare a lot with this",26-Apr-15,5,"Is so cool, sometimes i search a app to download Music, but my sister tell me about  this and my life now is easy hahahahahaha  i like it"
Spotify,I like Spotify !,Jose Flores,13-Jan-16,5,It has great music. I'm glad they added the Beatles. Cool new david Bowie album.
Spotify,It's wonderful so clear and all the,Deborah F. Brown,28-Jun-16,5,It's  wonderful  so clear and all the moves
Spotify,Five Stars,Beatrice K.,22-Jan-17,5,r&r
Spotify,Five Stars,Missy,7-Oct-16,5,Great app for music!
Spotify,Five Stars,J. Youngman,6-May-16,5,Lots of music options. Seems to work on all my devices.
Spotify,Great since you get to choose each song you want ...,M. Jackson,28-Jun-15,5,Great since you get to choose each song you want to listen too. Pandora creates stations and you never know what you'll get.
Spotify,Love it!,HeaLee,10-May-16,5,"Love this app! Use it at work, at the gym, everywhere!"
Spotify,LOVE IT!,Amazon Customer,2-Mar-16,5,"I love Spotify! They have all the music I love, and it's easy to use."
Spotify,Five Stars,Amazon Customer,4-Feb-16,5,Best music app ever. I pay for the premium and can't be any happier with it
Spotify,Great App,Victoria Shipman,28-Oct-14,5,This is a really food app. I want to pay the money for the premium because this is so good. It has a lot at songs if you look for them. It works great on my kindle fire!!!!
Spotify,yayâ™¥â™¥â™¥â™¥,Liberti,6-Jul-16,5,I love it so muchâ™¥â™¥â™¥
Spotify,great,Becky Lemke,3-Aug-15,4,It is a great app for listening to music . I love to use it. But I can't use  it when I have no internet connection.
Spotify,my rewiew is great,amy webb,8-Feb-16,5,I love this app I have premium and it is well wporth the 10$ a month!!!!!!
Spotify,rock merrill,Andrew,4-Apr-16,5,Music is my favorite because I like rock musicThat's all
Spotify,Awesome,quentin l harris,3-Feb-16,4,This app is so cool and I would just say that it should be a lil bit better
Spotify,Awesomeness,Jessica,9-Sep-16,5,The best music app period.
Spotify,Freaking love is app,Amazon Customer,2-Oct-14,4,"Works great! It's smooth though music does get paused now and then by commercials. I can find all the music I know and love, plus discover new music with the preface play lists."
Spotify,Buck's music,Maurice T Pierren,9-Aug-16,5,Very good and clear to listen too
Spotify,Five Stars,Annette  Wiley,5-Jul-16,5,This a great station and well worth my  y
Spotify,Four Stars,Jenny-lynne Gilson,17-Sep-16,4,It does what it's saposta
Spotify,A universe of music to explore!,Kenneth G. Donnelly,1-Jul-15,5,I can't understand how I ever lived without Spotify. Listening to music on Spotify is like swimming in a universe of music.
Spotify,love it,laura,16-Feb-16,4,Great app. Better than pandora. But takes a while to get some new songs.
Spotify,Five Stars,Barbara B.,18-Oct-16,5,Really Great App!
Spotify,AWESOME,Kindle Customer,29-Feb-16,5,Spotify is so cool you can listen to so many different types of music
Spotify,Better than harambe,Edmund,31-Aug-16,5,Better than harambe.  _Ÿ™‰_Ÿ_†_Ÿ”«
Spotify,Best,Jonathan Perkins,13-Aug-16,5,Good for music and classic books
Spotify,she's,I love it so much fun and so fast  I give it five star's,2-Feb-16,5,Loved it super awesome it is the best app free music really ......I love it
Spotify,Four Stars,Amazon Customer,13-Nov-16,4,It's great!
Spotify,Awesome music app,Dani,6-Aug-15,5,This app is pretty awesome. Thought it was great before I tried the free trial of premium and now I think it's A++.
